City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
286,Karangampel,ID,2022-05-09 23:17:58,-6.4622,108.4519,80.4,85,99,2.01
287,Caravelas,BR,2022-05-09 23:17:58,-17.7125,-39.2481,72.25,83,15,11.36
288,Ponta Do Sol,PT,2022-05-09 23:17:59,32.6667,-17.1,72.23,37,40,6.02
289,Faanui,PF,2022-05-09 23:18:00,-16.4833,-151.75,82.15,72,12,12.82
290,San Cristobal,VE,2022-05-09 23:18:00,7.7669,-72.225,77.18,93,95,3.33
291,Ketchikan,US,2022-05-09 23:18:01,55.3422,-131.6461,63.07,31,0,8.05
292,Srandakan,ID,2022-05-09 23:18:01,-7.9386,110.2506,77.65,88,80,3.51
293,Iida,JP,2022-05-09 23:18:02,35.5197,137.8207,50.79,76,100,1.97
294,Tateyama,JP,2022-05-09 23:18:02,34.9833,139.8667,57.81,81,100,14.9
295,Plouzane,FR,2022-05-09 23:18:03,48.3833,-4.6167,55.58,94,0,9.22
296,Katherine,AU,2022-05-09 23:18:03,-14.4667,132.2667,79.12,31,0,10.36
297,Gariadhar,IN,2022-05-09 23:18:04,21.5333,71.5833,84.31,51,87,15.08
298,Algiers,DZ,2022-05-09 23:15:52,36.7525,3.042,57.02,88,20,1.14
299,Tangier,MA,2022-05-09 23:18:05,35.7806,-5.8137,67.35,64,0,17.27
300,Kaitangata,NZ,2022-05-09 23:18:05,-46.2817,169.8464,49.32,76,54,3.91
301,Kodinar,IN,2022-05-09 23:18:06,20.7903,70.7031,80.4,80,98,16.13
302,Norton Shores,US,2022-05-09 23:17:33,43.1689,-86.2639,80.62,29,40,23.02
303,Comodoro Rivadavia,AR,2022-05-09 23:15:01,-45.8667,-67.5,49.86,50,0,10.36
304,Okhotsk,RU,2022-05-09 23:18:07,59.3833,143.3,37.15,85,100,5.3
305,Grong,NO,2022-05-09 23:18:07,64.4654,12.3149,38.88,90,100,5.14
306,Mehamn,NO,2022-05-09 23:18:08,71.0357,27.8492,31.62,87,84,3.13
307,Kenai,US,2022-05-09 23:18:08,60.5544,-151.2583,53.02,35,100,14.97
308,Inirida,CO,2022-05-09 23:18:09,3.8653,-67.9239,74.55,97,100,2.75
309,Sur,OM,2022-05-09 23:18:09,22.5667,59.5289,86.83,47,0,7.0
310,Khorramabad,IR,2022-05-09 23:18:10,33.4878,48.3558,53.37,42,0,3.06
311,Palana,RU,2022-05-09 23:18:11,59.1167,159.9667,37.35,81,100,12.86
312,Sawakin,SD,2022-05-09 23:18:11,19.1059,37.3321,83.93,38,1,5.68
313,Berlevag,NO,2022-05-09 23:18:12,70.8578,29.0864,35.4,82,91,1.36
314,Kifri,IQ,2022-05-09 23:18:12,34.6959,44.9661,70.59,29,16,8.46
315,Payakumbuh,ID,2022-05-09 23:18:13,-0.2202,100.6308,70.47,97,94,2.46
316,Juye,CN,2022-05-09 23:18:14,35.3947,116.0883,50.95,81,24,2.06
317,Nanchang,CN,2022-05-09 23:18:14,28.6833,115.8833,63.59,96,100,9.6
318,Bud,US,2022-05-09 23:19:15,39.447,-86.1758,78.82,75,70,13.27
319,Muros,ES,2022-05-09 23:19:15,42.7762,-9.0603,54.68,85,100,7.18
320,Kavaratti,IN,2022-05-09 23:19:16,10.5669,72.642,85.19,73,100,21.36
321,Khatanga,RU,2022-05-09 23:19:16,71.9667,102.5,33.48,99,100,17.2
322,Morris,US,2022-05-09 23:16:09,40.8334,-74.5329,67.26,22,20,16.11
323,Umm Kaddadah,SD,2022-05-09 23:19:17,13.6017,26.6876,83.7,8,77,14.25
324,Rio Grande,BR,2022-05-09 23:19:18,-32.035,-52.0986,57.94,84,42,8.84
325,Calabozo,VE,2022-05-09 23:19:19,8.9242,-67.4293,83.88,63,84,4.05
326,La Libertad,EC,2022-05-09 23:19:19,-2.2333,-80.9,71.26,88,75,10.36
327,Isangel,VU,2022-05-09 23:19:20,-19.55,169.2667,80.71,57,40,9.22
328,Kiunga,PG,2022-05-09 23:19:20,-6.1219,141.2906,76.55,99,100,1.7
329,Richards Bay,ZA,2022-05-09 23:19:21,-28.783,32.0377,62.65,90,5,7.09
330,Opuwo,NA,2022-05-09 23:19:21,-18.0607,13.84,63.1,38,0,3.74
331,Severo-Kurilsk,RU,2022-05-09 23:19:22,50.6789,156.125,38.12,94,88,16.04
332,Mora,CM,2022-05-09 23:19:23,11.0461,14.1401,91.36,35,90,4.12
333,Barabai,ID,2022-05-09 23:19:23,-2.5833,115.3833,72.93,94,100,2.3
334,Bardiyah,LY,2022-05-09 23:19:24,31.7561,25.0865,62.73,86,1,6.98
335,La Huacana,MX,2022-05-09 23:19:24,18.9667,-101.8167,97.75,20,18,8.86
336,Peniche,PT,2022-05-09 23:19:25,39.3558,-9.3811,60.3,91,80,13.47
337,Eyl,SO,2022-05-09 23:19:25,7.9803,49.8164,83.28,83,83,11.03
338,Lipin Bor,RU,2022-05-09 23:19:26,60.2622,37.9763,31.3,88,9,5.88
339,Luanda,AO,2022-05-09 23:19:26,-8.8368,13.2343,75.33,89,9,6.6
340,Ryotsu,JP,2022-05-09 23:19:27,38.0833,138.4333,56.55,54,0,5.55
341,Hambantota,LK,2022-05-09 23:19:27,6.1241,81.1185,81.12,81,100,20.78
342,Port Blair,IN,2022-05-09 23:19:28,11.6667,92.75,82.81,82,100,15.32
343,San Rafael,AR,2022-05-09 23:19:29,-34.6177,-68.3301,62.1,50,22,4.74
344,Atambua,ID,2022-05-09 23:19:29,-9.1061,124.8925,73.74,76,97,4.59
345,Roshchino,RU,2022-05-09 23:19:30,60.2519,29.6085,31.01,91,25,5.3
346,Ancud,CL,2022-05-09 23:19:30,-41.8697,-73.8203,47.14,81,86,4.03
347,Kassala,SD,2022-05-09 23:19:31,15.451,36.4,86.02,21,74,8.99
348,Senanga,ZM,2022-05-09 23:19:31,-16.1167,23.2667,61.95,44,0,5.19
349,Pyay,MM,2022-05-09 23:19:32,18.8167,95.2167,79.56,80,96,4.16
350,Skelleftea,SE,2022-05-09 23:19:33,64.7507,20.9528,50.0,51,100,4.61
351,Daru,PG,2022-05-09 23:19:33,-9.0763,143.2092,84.43,81,100,10.02
352,Paranaiba,BR,2022-05-09 23:19:34,-19.6772,-51.1908,74.84,44,0,4.09
353,Aripuana,BR,2022-05-09 23:19:34,-9.1667,-60.6333,73.99,95,71,0.92
354,Sao Filipe,CV,2022-05-09 23:19:35,14.8961,-24.4956,71.71,84,24,9.19
355,Nador,MA,2022-05-09 23:19:36,35.174,-2.9287,66.45,72,0,2.3
356,Zhenjiang,CN,2022-05-09 23:19:36,32.2092,119.4342,57.79,91,100,8.72
357,Kailua,US,2022-05-09 23:19:37,21.4022,-157.7394,82.38,65,0,14.97
358,Fukue,JP,2022-05-09 23:19:37,32.6881,128.8419,66.56,77,75,6.91
359,Coracao De Jesus,BR,2022-05-09 23:19:38,-16.6853,-44.365,71.29,48,44,5.93
360,Broome,US,2022-05-09 23:19:38,42.2506,-75.833,68.77,19,0,12.66
361,Kalawit,PH,2022-05-09 23:20:43,8.0667,122.5167,80.33,85,98,4.9
362,Carballo,ES,2022-05-09 23:20:44,43.213,-8.691,57.54,88,98,0.78
363,Southbridge,US,2022-05-09 23:19:07,42.0751,-72.0334,58.68,23,1,5.99
364,Abu Dhabi,AE,2022-05-09 23:17:30,24.4667,54.3667,82.51,51,0,6.91
365,Zyryanka,RU,2022-05-09 23:20:44,65.75,150.85,37.27,85,97,15.9
366,Tres Lagoas,BR,2022-05-09 23:20:45,-20.7511,-51.6783,72.57,54,4,5.55
367,Davila,PH,2022-05-09 23:20:45,18.4726,120.5763,82.38,70,7,8.63
368,Buchanan,LR,2022-05-09 23:20:46,5.8808,-10.0467,79.45,83,45,4.09
369,Mandal,IN,2022-05-09 23:20:46,25.45,74.5667,87.71,18,5,12.59
370,Faya,SA,2022-05-09 23:20:47,18.3851,42.4509,69.91,47,41,0.49
371,Port-Gentil,GA,2022-05-09 23:20:47,-0.7193,8.7815,82.36,83,40,5.75
372,Kobyzhcha,UA,2022-05-09 23:20:48,50.8285,31.5044,40.35,63,7,6.4
373,French Harbor,HN,2022-05-09 23:20:48,16.35,-86.4333,86.07,87,40,18.41
374,Shingu,JP,2022-05-09 23:20:49,33.7333,135.9833,58.86,93,100,8.28
375,Udachnyy,RU,2022-05-09 23:20:49,66.4167,112.4,26.46,45,83,5.91
376,Vostok,RU,2022-05-09 23:20:50,46.4856,135.8833,56.79,37,1,5.37
377,Woodstock,CA,2022-05-09 23:20:50,43.1334,-80.7497,65.43,37,21,1.99
378,Clyde River,CA,2022-05-09 23:20:51,70.4692,-68.5914,21.43,86,100,24.16
379,Havoysund,NO,2022-05-09 23:20:51,70.9963,24.6622,34.03,95,99,2.13
380,Sokoni,TZ,2022-05-09 23:20:52,-6.4333,39.55,81.12,77,8,14.34
381,Alamogordo,US,2022-05-09 23:16:21,32.8995,-105.9603,89.96,8,0,16.11
382,Mackay,AU,2022-05-09 23:17:06,-21.15,149.2,73.69,86,100,16.69
383,Marrakesh,MA,2022-05-09 23:19:07,31.6315,-8.0083,80.67,22,0,4.61
384,Mocuba,MZ,2022-05-09 23:20:53,-16.8392,36.9856,62.55,95,0,1.99
385,Sola,VU,2022-05-09 23:20:53,-13.8833,167.55,81.36,77,33,24.9
386,Kestel,TR,2022-05-09 23:20:54,40.1983,29.2124,40.48,79,1,4.92
387,Brae,GB,2022-05-09 23:20:54,60.3964,-1.353,49.26,92,95,19.44
388,Tigre,AR,2022-05-09 23:17:26,-34.426,-58.5796,66.22,83,0,4.61
389,Saint-Georges,GD,2022-05-09 23:17:20,12.0564,-61.7485,79.0,79,40,14.29
390,Tautira,PF,2022-05-09 23:20:55,-17.7333,-149.15,81.0,75,40,12.12
391,Never,FR,2022-05-09 23:20:56,46.9896,3.159,56.95,86,59,1.97
392,Tazovskiy,RU,2022-05-09 23:20:56,67.4667,78.7,33.93,100,100,9.51
393,Katangli,RU,2022-05-09 23:20:57,51.7102,143.2326,33.91,99,98,5.41
394,Lamont,US,2022-05-09 23:20:57,35.2597,-118.9143,64.67,31,4,10.96
395,Mayo,US,2022-05-09 23:20:58,38.8876,-76.5119,68.41,33,0,4.61
396,Gisborne,NZ,2022-05-09 23:20:58,-38.6533,178.0042,57.25,92,86,12.57
397,Fairbanks,US,2022-05-09 23:20:02,64.8378,-147.7164,38.08,90,75,9.22
398,Tornio,FI,2022-05-09 23:20:59,65.8481,24.1466,37.42,90,99,10.69
399,Palasa,IN,2022-05-09 23:21:00,18.7667,84.4167,79.38,80,64,9.26
400,Biak,ID,2022-05-09 23:21:00,-0.9131,122.8766,78.48,80,100,3.65
401,Aksu,CN,2022-05-09 23:21:01,41.1231,80.2644,71.53,25,2,3.44
402,Hirara,JP,2022-05-09 23:21:01,24.8,125.2833,76.86,88,75,8.05
403,Aitape,PG,2022-05-09 23:21:02,-3.1374,142.3475,82.94,79,57,5.03
404,Pemangkat,ID,2022-05-09 23:21:02,1.1667,108.9667,77.79,85,97,5.17
405,Sandnessjoen,NO,2022-05-09 23:21:03,66.0217,12.6316,45.64,84,100,3.0
406,Tecoanapa,MX,2022-05-09 23:21:03,16.5167,-98.75,85.15,60,35,8.95
407,Gien,FR,2022-05-09 23:21:04,47.6933,2.6309,57.54,81,64,5.03
408,Palora,EC,2022-05-09 23:21:04,-1.7,-77.9333,75.31,94,55,0.47
409,Naze,JP,2022-05-09 23:21:05,28.3667,129.4833,72.52,89,100,3.22
410,Unai,BR,2022-05-09 23:35:01,-16.3575,-46.9061,73.04,54,54,4.16
411,Berbera,SO,2022-05-09 23:35:01,10.4396,45.0143,83.19,75,28,2.04
412,Nelson Bay,AU,2022-05-09 23:35:02,-32.7167,152.15,70.0,86,77,1.99
413,Lorengau,PG,2022-05-09 23:35:02,-2.0226,147.2712,85.44,67,84,11.65
414,Tevriz,RU,2022-05-09 23:35:03,57.509,72.4042,48.04,58,3,3.47
415,Dwarka,IN,2022-05-09 23:35:04,22.2394,68.9678,81.54,77,51,13.42
416,Salinopolis,BR,2022-05-09 23:35:04,-0.6136,-47.3561,75.24,94,100,1.7
417,Huilong,CN,2022-05-09 23:35:05,31.8111,121.655,63.93,90,100,9.93
418,Ous,RU,2022-05-09 23:35:05,60.9058,61.5186,45.66,70,33,4.59
419,Erzin,TR,2022-05-09 23:35:06,36.9559,36.2,59.97,72,37,2.93
420,Kununurra,AU,2022-05-09 23:34:09,-15.7667,128.7333,73.38,35,9,6.91
421,Tiksi,RU,2022-05-09 23:35:07,71.6872,128.8694,16.02,83,86,9.91
422,Los Llanos De Aridane,ES,2022-05-09 23:35:07,28.6585,-17.9182,66.13,76,0,9.22
423,Bereda,ES,2022-05-09 23:35:08,43.2686,-7.5406,57.58,100,99,1.16
424,Sovetskiy,RU,2022-05-09 23:35:08,61.3614,63.5842,45.91,67,20,5.14
425,Muzhi,RU,2022-05-09 23:35:09,65.3667,64.6667,34.34,97,86,8.57
426,Maine-Soroa,NE,2022-05-09 23:35:09,13.2114,12.0241,85.78,38,41,7.92
427,Vardo,NO,2022-05-09 23:35:10,70.3705,31.1107,35.58,93,100,11.5
428,Itatiaia,BR,2022-05-09 23:35:11,-22.4961,-44.5633,62.46,97,33,3.24
429,Kathu,TH,2022-05-09 23:35:11,7.9178,98.3332,86.76,87,87,6.98
430,Binzhou,CN,2022-05-09 23:35:12,37.3667,118.0167,51.66,91,100,3.11
431,Kalachinsk,RU,2022-05-09 23:35:12,55.0529,74.5751,50.63,57,71,7.7
432,Buesaco,CO,2022-05-09 23:35:13,1.3902,-77.1598,64.65,94,75,5.75
433,Sao Joao Da Barra,BR,2022-05-09 23:35:13,-21.6403,-41.0511,67.73,77,11,10.54
434,Rondonopolis,BR,2022-05-09 23:33:51,-16.4708,-54.6356,75.49,49,1,3.09
435,Basoko,CD,2022-05-09 23:35:15,1.2391,23.616,70.84,95,74,4.05
436,Honiara,SB,2022-05-09 23:35:15,-9.4333,159.95,87.04,67,97,9.26
437,Kerema,PG,2022-05-09 23:35:16,-7.9631,145.7785,85.57,75,98,5.99
438,Basco,PH,2022-05-09 23:35:16,20.4487,121.9702,82.98,73,22,15.19
439,Qasigiannguit,GL,2022-05-09 23:35:17,68.8193,-51.1922,25.05,94,99,14.0
440,Laguna,US,2022-05-09 23:35:17,38.421,-121.4238,65.1,35,75,24.16
441,Abu Zabad,SD,2022-05-09 23:35:18,12.35,29.25,85.51,20,73,7.83
442,Petropavlovsk-Kamchatskiy,RU,2022-05-09 23:35:18,53.0452,158.6483,41.59,87,75,8.95
443,Taksimo,RU,2022-05-09 23:35:19,56.3444,114.8794,33.84,54,100,6.49
444,Idritsa,RU,2022-05-09 23:35:19,56.3316,28.8988,34.57,67,10,3.44
445,Adeje,ES,2022-05-09 23:35:20,28.1227,-16.726,69.21,83,0,0.0
446,Sorland,NO,2022-05-09 23:35:20,67.667,12.6934,42.66,93,100,29.1
447,Luohe,CN,2022-05-09 23:35:21,33.5717,114.0353,52.75,79,97,3.36
448,Pevek,RU,2022-05-09 23:35:21,69.7008,170.3133,32.43,79,100,10.74
449,Port Macquarie,AU,2022-05-09 23:35:22,-31.4333,152.9167,65.89,65,75,5.5
450,Kismayo,SO,2022-05-09 23:35:22,-0.3582,42.5454,80.87,82,55,12.82
451,Inuvik,CA,2022-05-09 23:35:23,68.3499,-133.7218,48.96,46,100,8.05
452,Tubajon,PH,2022-05-09 23:35:24,10.3317,125.5619,80.33,80,89,5.64
453,Hrubieszow,PL,2022-05-09 23:35:24,50.805,23.8925,41.74,66,29,6.24
454,Kurumkan,RU,2022-05-09 23:35:25,54.3,110.3,35.02,48,61,5.03
455,Dese,ET,2022-05-09 23:35:25,11.1333,39.6333,55.44,73,49,2.62
456,Kulhudhuffushi,MV,2022-05-09 23:36:26,6.6221,73.07,85.28,71,100,18.43
457,Nouadhibou,MR,2022-05-09 23:36:27,20.931,-17.0347,67.98,88,96,21.85
458,Fort Nelson,CA,2022-05-09 23:36:27,58.8053,-122.7002,36.99,70,75,9.22
459,Nanortalik,GL,2022-05-09 23:36:28,60.1432,-45.2371,34.32,87,26,3.22
460,Salvador,SV,2022-05-09 23:32:40,13.8333,-88.9167,81.0,83,99,3.49
461,Bathsheba,BB,2022-05-09 23:36:29,13.2167,-59.5167,81.21,78,20,12.66
462,Atar,MR,2022-05-09 23:36:30,20.5169,-13.0499,92.71,17,100,2.71
463,Naranjal,EC,2022-05-09 23:36:30,-2.6667,-79.6167,77.38,90,91,3.62
464,Duncan,US,2022-05-09 23:36:31,34.5023,-97.9578,94.89,57,0,21.85
465,Santa Vitoria Do Palmar,BR,2022-05-09 23:36:32,-33.5189,-53.3681,60.93,95,91,4.34
466,Juneau,US,2022-05-09 23:36:32,58.3019,-134.4197,62.6,100,40,17.27
467,Kirovsk,UA,2022-05-09 23:36:33,48.6375,38.6428,39.83,72,5,9.64
468,Pangai,TO,2022-05-09 23:36:33,-19.8,-174.35,80.71,54,20,8.05
469,Galveston,US,2022-05-09 23:36:34,29.3669,-94.9669,87.06,81,75,18.41
470,Rudnogorsk,RU,2022-05-09 23:36:35,57.2639,103.7519,33.76,51,93,7.09
471,Dores Do Indaia,BR,2022-05-09 23:36:36,-19.4633,-45.6017,71.85,51,82,4.68
472,Mbanza-Ngungu,CD,2022-05-09 23:36:36,-5.25,14.8667,69.71,91,88,0.94
473,Zabid,YE,2022-05-09 23:36:37,14.1951,43.3152,84.92,65,14,4.14
474,Abeche,TD,2022-05-09 23:36:38,13.8292,20.8324,85.23,8,3,7.85
475,Severnyy,RU,2022-05-09 23:36:39,50.677,36.5532,41.04,52,0,6.71
476,Mersing,MY,2022-05-09 23:36:39,2.4312,103.8405,75.11,100,20,5.75
477,Houston,US,2022-05-09 23:35:23,29.7633,-95.3633,90.0,72,40,20.71
478,Prado,BR,2022-05-09 23:36:40,-17.3411,-39.2208,70.7,89,3,9.35
479,Bonnyville,CA,2022-05-09 23:36:40,54.2668,-110.735,46.2,47,100,11.52
480,Goure,NE,2022-05-09 23:36:41,13.9835,10.2704,82.76,47,6,8.59
481,Chernyshevskiy,RU,2022-05-09 23:36:41,63.0128,112.4714,26.11,70,18,4.92
482,Turukhansk,RU,2022-05-09 23:36:42,65.8167,87.9833,33.49,85,97,14.25
483,Kargil,IN,2022-05-09 23:36:42,34.5667,76.1,43.5,56,0,3.98
484,Komatipoort,ZA,2022-05-09 23:36:43,-25.4332,31.9548,61.66,87,9,2.35
485,Nizhniy Ufaley,RU,2022-05-09 23:36:43,55.9153,59.9842,48.07,48,99,9.84
486,Khalkhal,IR,2022-05-09 23:36:44,37.6189,48.5258,41.92,83,82,3.36
487,Shelton,US,2022-05-09 23:36:45,41.3165,-73.0932,64.42,13,0,24.16
488,Kuznechnoye,RU,2022-05-09 23:36:45,61.12,29.8686,39.0,81,23,5.44
489,Kholtoson,RU,2022-05-09 23:36:46,50.2981,103.3097,28.17,67,82,3.22
490,Pangody,RU,2022-05-09 23:36:46,65.85,74.4859,33.96,100,100,10.96
491,Waipawa,NZ,2022-05-09 23:36:47,-41.4122,175.5153,51.42,78,100,14.32
492,Alekseyevsk,RU,2022-05-09 23:36:47,57.8406,108.3492,33.75,66,91,8.3
493,Mezen,RU,2022-05-09 23:36:48,65.8522,44.24,27.01,93,15,4.47
494,Waspan,NI,2022-05-09 23:36:48,14.7419,-83.9717,81.03,71,79,8.3
495,Ulladulla,AU,2022-05-09 23:36:49,-35.35,150.4667,60.76,83,99,3.42
496,Taunton,GB,2022-05-09 23:32:17,51.0211,-3.1047,57.33,87,100,4.0
497,Olafsvik,IS,2022-05-09 23:36:49,64.8945,-23.7142,39.25,84,100,21.25
498,Amahai,ID,2022-05-09 23:36:50,-3.3333,128.9167,82.04,81,98,2.13
499,Karratha,AU,2022-05-09 23:36:50,-20.7377,116.8463,74.28,29,43,14.29
500,Taboga,IT,2022-05-09 23:36:51,46.2663,13.1092,61.0,73,28,7.0
501,Adrar,MR,2022-05-09 23:37:52,20.5022,-10.0711,84.7,9,58,11.56
502,Mundo Nuevo,MX,2022-05-09 23:37:52,18.7,-95.5,90.25,61,24,17.13
503,Marabba,SD,2022-05-09 23:37:53,12.35,32.1833,90.14,41,98,13.6
504,La Ronge,CA,2022-05-09 23:37:54,55.1001,-105.2842,59.25,25,40,4.61
505,Uhlove,UA,2022-05-09 23:37:54,44.8215,33.6045,52.18,68,29,2.95
506,Northam,GB,2022-05-09 23:37:55,51.0333,-4.2167,56.61,87,100,15.23
507,Sarakhs,IR,2022-05-09 23:37:55,36.5449,61.1577,62.29,70,91,1.14
508,Linxia,CN,2022-05-09 23:37:56,35.6003,103.2064,58.21,38,87,3.04
509,Necochea,AR,2022-05-09 23:37:56,-38.5473,-58.7368,50.18,77,24,9.06
510,Gamba,GA,2022-05-09 23:37:57,-2.65,10.0,78.48,91,87,7.29
511,Lakes Entrance,AU,2022-05-09 23:37:57,-37.8811,147.981,53.17,68,5,2.28
512,Port Lincoln,AU,2022-05-09 23:37:58,-34.7333,135.8667,62.4,59,0,7.38
513,Liverpool,GB,2022-05-09 23:37:08,53.4106,-2.9779,58.14,76,40,20.71
514,Rayon,MX,2022-05-09 23:37:58,19.1444,-99.5836,81.5,30,42,5.44
515,Lunenburg,CA,2022-05-09 23:37:59,44.3835,-64.3155,47.08,59,100,13.8
516,Coquimbo,CL,2022-05-09 23:37:59,-29.9533,-71.3436,58.73,82,0,2.3
517,Isabela,PH,2022-05-09 23:38:00,6.7085,121.9711,78.85,80,96,5.59
518,Delta Del Tigre,UY,2022-05-09 23:38:01,-34.7633,-56.3853,60.91,79,100,8.14
519,Rio Bueno,CL,2022-05-09 23:38:01,-40.3167,-72.9667,50.14,96,94,3.15
520,Balkhash,KZ,2022-05-09 23:38:02,46.844,74.9804,53.94,43,94,21.25
521,Repnoye,RU,2022-05-09 23:38:02,51.5921,43.1861,40.51,81,84,17.87
522,Kudinovo,RU,2022-05-09 23:38:03,54.9994,36.2533,32.92,78,23,10.16
523,Rincon,US,2022-05-09 23:38:03,32.296,-81.2354,73.36,38,0,8.05
524,Namibe,AO,2022-05-09 23:38:04,-15.1961,12.1522,73.76,55,0,7.07
525,Boras,SE,2022-05-09 23:38:05,57.721,12.9401,50.09,53,98,9.4
526,Saint-Pierre,RE,2022-05-09 23:38:05,-21.3393,55.4781,69.91,78,0,3.44
527,Vega De Alatorre,MX,2022-05-09 23:38:06,20.0333,-96.6333,86.04,74,12,12.06
528,Hanmer Springs,NZ,2022-05-09 23:38:06,-42.5167,172.8167,49.48,82,99,2.15
529,Kieta,PG,2022-05-09 23:38:07,-6.2167,155.6333,85.5,70,60,5.32
530,Bengkulu,ID,2022-05-09 23:38:08,-3.8004,102.2655,78.26,82,95,2.48
531,Arlit,NE,2022-05-09 23:38:08,18.7369,7.3853,90.77,21,31,6.62
532,Kavieng,PG,2022-05-09 23:38:09,-2.5744,150.7967,85.01,70,98,18.16
533,Roma,US,2022-05-09 23:38:09,43.2128,-75.4557,71.74,21,0,9.22
534,Borovskoy,KZ,2022-05-09 23:38:10,53.8,64.15,54.5,40,90,17.45
535,Kerman,IR,2022-05-09 23:38:11,30.2832,57.0788,51.66,17,0,4.61
536,Dasoguz,TM,2022-05-09 23:38:11,41.8363,59.9666,53.55,82,0,13.8
537,Smolenka,RU,2022-05-09 23:38:12,52.1352,113.4974,32.07,64,40,4.47
538,Ust-Ishim,RU,2022-05-09 23:38:17,57.6935,71.1665,47.89,62,4,4.68
539,Ajnala,IN,2022-05-09 23:38:17,31.8425,74.7589,80.44,26,0,7.49
540,Kalmunai,LK,2022-05-09 23:38:18,7.4167,81.8167,81.16,78,100,0.94
541,Puerto Escondido,MX,2022-05-09 23:36:44,15.85,-97.0667,86.83,70,0,8.05
542,Taltal,CL,2022-05-09 23:38:19,-25.4,-70.4833,62.91,73,9,1.77
543,Kaeo,NZ,2022-05-09 23:38:20,-35.1,173.7833,68.32,76,9,9.06
544,Moundou,TD,2022-05-09 23:38:20,8.5667,16.0833,84.99,47,98,4.52
545,Presidencia Roque Saenz Pena,AR,2022-05-09 23:38:21,-26.7852,-60.4388,59.54,97,100,3.29
546,Riohacha,CO,2022-05-09 23:38:21,11.5444,-72.9072,84.31,79,20,11.5
547,Shelburne,CA,2022-05-09 23:39:22,44.0787,-80.2041,64.85,70,44,10.94
548,Piacabucu,BR,2022-05-09 23:39:22,-10.4056,-36.4344,75.69,80,74,6.78
549,Pyaozerskiy,RU,2022-05-09 23:39:23,65.8333,31.1667,38.91,82,93,11.92
550,Nantucket,US,2022-05-09 23:35:58,41.2835,-70.0995,51.94,70,100,31.07
551,Pokrov,RU,2022-05-09 23:39:24,55.92,39.1769,36.03,85,96,9.89
552,Noumea,NC,2022-05-09 23:39:24,-22.2763,166.4572,78.01,99,71,12.86
553,Ovalle,CL,2022-05-09 23:39:25,-30.5983,-71.2003,67.69,50,54,2.46
554,Macusani,PE,2022-05-09 23:39:25,-14.0833,-70.4333,33.6,91,33,4.68
555,Winslow,US,2022-05-09 23:39:26,35.0242,-110.6974,77.18,8,0,31.07
556,Alofi,NU,2022-05-09 23:39:26,-19.0595,-169.9187,80.49,65,75,11.5
